global_step,loss,learning_rate,epoch,experiment_id,label,branches,seed,notebook_version,debug
2620,0.33019495010375977,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2640,0.3137935400009155,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2660,0.37522828578948975,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2680,0.20944523811340332,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2700,0.39798516035079956,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2720,0.2655528783798218,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2740,0.30938977003097534,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2760,0.35817980766296387,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2780,0.3099367022514343,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2800,0.2416599839925766,0.1,8,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2820,0.34303009510040283,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2840,0.2989323139190674,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2860,0.19575197994709015,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2880,0.15276029706001282,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2900,0.298849880695343,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2920,0.32915183901786804,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2940,0.18060438334941864,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2960,0.34066474437713623,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
2980,0.265015184879303,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3000,0.3258901834487915,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3020,0.4437197148799896,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3040,0.262310266494751,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3060,0.41143032908439636,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3080,0.30596229434013367,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3100,0.39026451110839844,0.1,9,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
