epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,epoch_seconds,experiment_id,label,branches,seed,notebook_version,debug
6,0.4253199009365506,0.8531777777777778,0.7632587048470973,0.7472,0.09251160570080207,45.58893632888794,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
7,0.3533414051320818,0.8774666666666666,0.5951382107496261,0.807,0.08695175081644685,44.475932359695435,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
8,0.2976394008980857,0.8950444444444444,0.676540573644638,0.7814,0.08013371864578094,46.36838507652283,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
9,0.2427521612856123,0.9132444444444444,0.7145154215812684,0.7996,0.07228968909704804,46.19385576248169,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
10,0.17577569816907246,0.9389333333333333,0.7302434763193131,0.7884,0.0636867811886538,45.53435826301575,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
11,0.12240392803615995,0.9566444444444444,0.8161259130477905,0.7928,0.054617956631367794,45.12584066390991,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
12,0.08673469828830825,0.9702444444444445,0.6955918796539307,0.8264,0.04539204336863223,44.83160758018494,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
13,0.04238448795742459,0.9858666666666667,0.6843772027149796,0.8384,0.036323218811346224,46.04108738899231,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
14,0.014293199669652515,0.9959111111111111,0.654676547764428,0.859,0.027720310902951975,46.53331112861633,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
15,0.003402111657377746,0.9996444444444444,0.5865870875164867,0.8698,0.019876281354219084,45.48094916343689,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
16,0.001138091536378488,0.9999777777777777,0.5794393600186333,0.8664,0.013058249183553155,44.883604526519775,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
17,0.0008273757097621759,1.0,0.5782164775304496,0.868,0.007498394299197949,45.113871335983276,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
18,0.0007380478050559759,1.0,0.5766162798055448,0.869,0.003386050890929237,45.64533019065857,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
19,0.0007124765502288938,1.0,0.5785673361543566,0.8684,0.0008612598813033303,45.10882019996643,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
20,0.0007563958399825625,1.0,0.5773126817087643,0.8686,1e-05,45.10590481758118,sched_cosine_warm,Cosine + warm-up,schedule,2026,v1,False
