global_step,loss,learning_rate,epoch,experiment_id,label,branches,seed,notebook_version,debug
6600,0.10238826274871826,0.1,19,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6620,0.17679284512996674,0.1,19,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6640,0.2431788295507431,0.1,19,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6660,0.19103151559829712,0.1,19,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6680,0.2590906023979187,0.1,19,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6700,0.12501513957977295,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6720,0.22048339247703552,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6740,0.10928036272525787,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6760,0.13913802802562714,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6780,0.10766558349132538,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6800,0.1069834902882576,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6820,0.17077264189720154,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6840,0.09974092245101929,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6860,0.2317301630973816,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6880,0.14819200336933136,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6900,0.305039644241333,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6920,0.236016184091568,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6940,0.28371673822402954,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6960,0.22026237845420837,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
6980,0.18935927748680115,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
7000,0.31070131063461304,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
7020,0.2496274709701538,0.1,20,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",42,v1,False
0,2.3491640090942383,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
20,3.0500476360321045,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
40,2.208000659942627,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
60,2.056607961654663,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
80,2.0820398330688477,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
100,1.931166172027588,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
120,1.9298667907714844,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
140,1.9131799936294556,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
160,1.8447065353393555,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
180,1.9793553352355957,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
200,1.5889816284179688,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
220,1.5795130729675293,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
240,1.6293766498565674,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
260,1.685664415359497,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
280,1.568291425704956,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
300,1.6723722219467163,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
320,1.4728829860687256,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
340,1.502057671546936,0.1,1,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
360,1.317047357559204,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
380,1.561867594718933,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
400,1.5885136127471924,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
420,1.5245428085327148,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
440,1.40183424949646,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
460,1.482674479484558,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
480,1.3477240800857544,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
500,1.3518563508987427,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
520,1.4202015399932861,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
540,1.545665979385376,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
560,1.3414467573165894,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
580,1.2782598733901978,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
600,1.2461949586868286,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
620,1.2665566205978394,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
640,1.2090785503387451,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
660,1.2399908304214478,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
680,0.9362680912017822,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
700,1.218311071395874,0.1,2,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
720,1.0301300287246704,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
740,1.0358541011810303,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
760,1.2453114986419678,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
780,1.1730496883392334,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
800,1.1299941539764404,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
820,1.2330955266952515,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
840,1.2345329523086548,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
860,1.0683815479278564,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
880,1.0658475160598755,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
900,1.1894025802612305,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
920,0.9707849621772766,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
940,0.9950946569442749,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
960,0.9908791780471802,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
980,1.1275347471237183,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1000,0.9616832733154297,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1020,1.023345947265625,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1040,0.7781485319137573,0.1,3,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1060,0.6870071887969971,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1080,0.7040048241615295,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1100,0.9933693408966064,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1120,0.8834724426269531,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1140,0.7920501828193665,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1160,0.8030630946159363,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1180,0.9524301290512085,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1200,0.8928521871566772,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1220,1.06832754611969,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1240,1.0424354076385498,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1260,0.8993397355079651,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1280,0.7380936145782471,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1300,0.769477903842926,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1320,0.7920503616333008,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1340,0.839257001876831,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1360,0.959565281867981,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1380,0.6331700086593628,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1400,0.9329535961151123,0.1,4,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1420,0.674923837184906,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1440,0.6750303506851196,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1460,0.5746046900749207,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1480,0.6547954082489014,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1500,0.6288636326789856,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1520,0.6201884746551514,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1540,0.5799574255943298,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1560,0.7825816869735718,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1580,0.5137527585029602,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1600,0.5255050659179688,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1620,0.5923349857330322,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1640,0.6686320304870605,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1660,0.5754148960113525,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1680,0.6707209348678589,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1700,0.6738286018371582,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1720,0.6772668361663818,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1740,0.7384698390960693,0.1,5,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1760,0.6141579151153564,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1780,0.5144721269607544,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1800,0.5373843312263489,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1820,0.473074734210968,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1840,0.5087365508079529,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1860,0.5708458423614502,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1880,0.6033084392547607,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1900,0.5496370792388916,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1920,0.45328325033187866,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1940,0.6028923392295837,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1960,0.6707693338394165,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
1980,0.4941735863685608,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2000,0.5417068004608154,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2020,0.4561880826950073,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2040,0.46007978916168213,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2060,0.5108858942985535,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2080,0.5236426591873169,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2100,0.46587589383125305,0.1,6,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2120,0.5036982297897339,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2140,0.4819287657737732,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2160,0.3771668076515198,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2180,0.46810364723205566,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2200,0.40207692980766296,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2220,0.5311307907104492,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2240,0.6161630749702454,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2260,0.43550097942352295,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2280,0.3012886941432953,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2300,0.4975440502166748,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2320,0.5073537826538086,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2340,0.4581802785396576,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2360,0.48582902550697327,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2380,0.41973936557769775,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2400,0.4380570948123932,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2420,0.4468274712562561,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2440,0.6733958721160889,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2460,0.47234857082366943,0.1,7,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2480,0.26896265149116516,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2500,0.4592285454273224,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2520,0.335626482963562,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2540,0.43327853083610535,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2560,0.3582374155521393,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2580,0.42617368698120117,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2600,0.3920573592185974,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2620,0.481673002243042,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2640,0.3867751955986023,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2660,0.40547147393226624,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2680,0.2953674793243408,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2700,0.3661196529865265,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2720,0.5163489580154419,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2740,0.5594829320907593,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2760,0.4122224450111389,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2780,0.5778660774230957,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2800,0.4859517812728882,0.1,8,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2820,0.37543579936027527,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2840,0.36151206493377686,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2860,0.3405075967311859,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2880,0.3370860815048218,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2900,0.24909038841724396,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2920,0.25444427132606506,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2940,0.40098094940185547,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2960,0.3329784870147705,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
2980,0.3246888816356659,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3000,0.3778250217437744,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3020,0.5380110740661621,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3040,0.4543812572956085,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3060,0.458343505859375,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3080,0.4288575053215027,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3100,0.2943915128707886,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3120,0.5651373267173767,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3140,0.31550684571266174,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3160,0.4543723464012146,0.1,9,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3180,0.2023749202489853,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3200,0.32615768909454346,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3220,0.3563728928565979,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3240,0.19743460416793823,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3260,0.3944622278213501,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3280,0.2415720820426941,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3300,0.21502715349197388,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3320,0.3112727999687195,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3340,0.28303080797195435,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3360,0.254508912563324,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3380,0.259030818939209,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3400,0.40593963861465454,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3420,0.3145015835762024,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3440,0.23941054940223694,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3460,0.45020949840545654,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3480,0.3057582974433899,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3500,0.2630964517593384,0.1,10,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3520,0.2681224048137665,0.1,11,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3540,0.2287496030330658,0.1,11,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3560,0.28799131512641907,0.1,11,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3580,0.25864386558532715,0.1,11,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3600,0.18888917565345764,0.1,11,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3620,0.20856574177742004,0.1,11,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3640,0.1935386210680008,0.1,11,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3660,0.2649921178817749,0.1,11,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3680,0.28002315759658813,0.1,11,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3700,0.1878528892993927,0.1,11,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
3720,0.22576157748699188,0.1,11,anchor,SGD momentum + WD + constant + BN/b128,"optimizer,schedule,normalization,regularization",2026,v1,False
